Channel,Optical Distance [m],Latitude [°],Longitude [°],Elevation [m],Uncertainty [m],Distance along road [m],Pick
2603,24913.3,46.73623,-121.85628,743,11.0,22807.3,False
2604,24922.9,46.73626,-121.85639,743,11.0,22815.9,False
2605,24932.5,46.73628,-121.85650,743,11.2,22824.2,False
2606,24942.0,46.73630,-121.85660,743,11.4,22832.4,False
2607,24951.6,46.73632,-121.85670,743,11.6,22840.6,False
2608,24961.2,46.73634,-121.85681,743,11.6,22848.9,False
2609,24970.7,46.73636,-121.85691,743,11.6,22857.0,False
2610,24980.3,46.73637,-121.85702,743,11.7,22865.1,False
2611,24989.9,46.73638,-121.85712,742,11.7,22873.2,False
2612,24999.5,46.73640,-121.85723,742,11.8,22881.3,False
2613,25009.0,46.73640,-121.85733,742,11.8,22889.4,False
2614,25018.6,46.73639,-121.85744,741,11.8,22897.4,False
2615,25028.2,46.73639,-121.85754,741,11.9,22905.4,False
2616,25037.7,46.73639,-121.85765,740,11.9,22913.5,False
2617,25047.3,46.73637,-121.85778,740,10.7,22923.9,False
2618,25056.9,46.73634,-121.85793,739,10.3,22935.7,False
2619,25066.4,46.73631,-121.85808,739,12.2,22947.4,False
2620,25076.0,46.73628,-121.85822,738,12.9,22959.2,False
2621,25085.6,46.73625,-121.85834,738,11.7,22968.6,False
2622,25095.2,46.73623,-121.85843,737,9.6,22976.1,False
2623,25104.7,46.73621,-121.85853,737,11.7,22983.7,False
2624,25114.3,46.73619,-121.85862,736,12.6,22991.3,False
2625,25123.9,46.73616,-121.85872,736,12.5,22998.9,False
2626,25133.4,46.73614,-121.85881,735,12.5,23006.6,False
2627,25143.0,46.73612,-121.85891,735,12.5,23014.2,False
2628,25152.6,46.73610,-121.85900,734,12.5,23021.8,False
2629,25162.2,46.73607,-121.85910,734,12.5,23029.4,False
2630,25171.7,46.73605,-121.85919,733,12.6,23036.9,False
2631,25181.3,46.73603,-121.85928,733,12.7,23044.4,False
2632,25190.9,46.73601,-121.85937,732,12.7,23051.9,False
2633,25200.4,46.73599,-121.85947,732,12.7,23059.4,False
2634,25210.0,46.73596,-121.85956,732,12.5,23067.2,False
2635,25219.6,46.73594,-121.85966,731,12.4,23074.9,False
2636,25229.2,46.73592,-121.85976,731,12.3,23082.6,False
2637,25238.7,46.73589,-121.85987,731,11.7,23091.6,False
2638,25248.3,46.73586,-121.86001,730,9.6,23103.5,False
2639,25257.9,46.73582,-121.86016,729,11.6,23115.4,False
2640,25267.4,46.73578,-121.86031,729,13.1,23127.4,False
2641,25277.0,46.73575,-121.86045,728,12.7,23138.5,False
2642,25286.6,46.73574,-121.86055,728,10.8,23146.7,False
2643,25296.2,46.73572,-121.86066,727,10.2,23154.8,False
2644,25305.7,46.73570,-121.86076,727,11.7,23163.0,False
2645,25315.3,46.73569,-121.86087,727,11.7,23171.2,False
2646,25324.9,46.73569,-121.86097,727,11.7,23179.4,False
2647,25334.4,46.73568,-121.86108,726,11.7,23187.5,False
2648,25344.0,46.73568,-121.86119,726,11.6,23195.7,False
2649,25353.6,46.73568,-121.86130,726,11.5,23204.2,False
2650,25363.1,46.73569,-121.86146,726,9.6,23216.4,False
2651,25372.7,46.73570,-121.86162,725,11.7,23228.6,False
2652,25382.3,46.73570,-121.86178,725,13.5,23240.8,True
2653,25391.9,46.73571,-121.86194,725,13.5,23253.0,True
2654,25401.4,46.73572,-121.86205,724,11.6,23261.5,True
2655,25411.0,46.73572,-121.86216,724,9.8,23269.9,True
2656,25420.6,46.73572,-121.86227,724,11.2,23278.4,True
2657,25430.1,46.73573,-121.86238,723,11.2,23286.8,True
2658,25439.7,46.73573,-121.86249,723,11.3,23295.2,False
2659,25449.3,46.73574,-121.86260,722,11.3,23303.6,False
2660,25458.9,46.73574,-121.86271,722,11.3,23312.0,True
2661,25468.4,46.73575,-121.86282,722,11.3,23320.4,True
2662,25478.0,46.73576,-121.86304,722,11.9,23337.0,True
2663,25487.6,46.73577,-121.86326,721,16.1,23353.7,True
2664,25497.1,46.73577,-121.86336,721,16.0,23361.9,True
2665,25506.7,46.73578,-121.86347,720,11.7,23370.0,True
2666,25516.3,46.73578,-121.86358,720,11.7,23378.2,True
2667,25525.9,46.73578,-121.86368,720,11.7,23386.4,True
2668,25535.4,46.73579,-121.86379,720,11.6,23394.7,False
2669,25545.0,46.73580,-121.86390,720,11.6,23402.9,False
2670,25554.6,46.73581,-121.86401,719,11.5,23411.2,True
2671,25564.1,46.73582,-121.86412,719,11.5,23419.5,True
2672,25573.7,46.73583,-121.86433,719,11.8,23436.0,True
2673,25583.3,46.73583,-121.86455,719,15.9,23452.6,True
2674,25592.9,46.73582,-121.86465,719,15.8,23460.8,False
2675,25602.4,46.73580,-121.86476,719,11.7,23469.0,False
2676,25612.0,46.73578,-121.86486,719,11.6,23477.2,False
2677,25621.6,46.73577,-121.86497,719,11.6,23485.4,True
2678,25631.1,46.73575,-121.86505,719,12.4,23492.0,False
2679,25640.7,46.73573,-121.86514,719,13.2,23498.6,False
2680,25650.3,46.73572,-121.86522,718,14.0,23505.2,True
2681,25659.9,46.73570,-121.86530,718,14.0,23511.7,True
2682,25669.4,46.73568,-121.86538,718,14.0,23518.3,True
2683,25679.0,46.73566,-121.86549,718,13.1,23526.7,True
2684,25688.6,46.73564,-121.86559,717,12.2,23535.1,True
2685,25698.1,46.73562,-121.86570,717,11.3,23543.5,True
2686,25707.7,46.73559,-121.86580,717,11.3,23551.9,True
2687,25717.3,46.73557,-121.86591,716,11.3,23560.3,True
2688,25726.8,46.73555,-121.86601,716,11.3,23568.7,True
2689,25736.4,46.73550,-121.86614,716,9.9,23580.0,True
2690,25746.0,46.73545,-121.86627,716,10.8,23591.3,True
2691,25755.6,46.73540,-121.86640,716,12.2,23602.7,True
2692,25765.1,46.73537,-121.86650,716,10.7,23611.0,True
2693,25774.7,46.73534,-121.86660,716,9.9,23619.4,True
2694,25784.3,46.73530,-121.86670,715,11.4,23627.7,True
2695,25793.8,46.73527,-121.86680,715,11.4,23636.0,True
2696,25803.4,46.73526,-121.86687,715,12.7,23641.8,True
2697,25813.0,46.73525,-121.86695,715,14.0,23647.6,True
2698,25822.6,46.73523,-121.86702,714,15.3,23653.4,True
2699,25832.1,46.73522,-121.86709,714,15.3,23659.1,True
2700,25841.7,46.73521,-121.86717,714,15.3,23664.9,True
2701,25851.3,46.73519,-121.86724,714,15.3,23670.7,True
2702,25860.8,46.73517,-121.86737,714,12.9,23681.1,False
2703,25870.4,46.73515,-121.86751,714,10.6,23691.6,False
2704,25880.0,46.73513,-121.86764,713,10.9,23702.0,False
2705,25889.6,46.73511,-121.86777,713,10.9,23712.5,False
2706,25899.1,46.73509,-121.86791,713,10.9,23723.0,False
2707,25908.7,46.73507,-121.86804,713,10.8,23733.2,False
2708,25918.3,46.73504,-121.86817,713,10.7,23743.5,False
2709,25927.8,46.73502,-121.86830,712,10.6,23753.8,False
2710,25937.4,46.73500,-121.86843,712,10.6,23764.1,False
2711,25947.0,46.73497,-121.86856,712,10.6,23774.4,True
2712,25956.6,46.73496,-121.86862,712,11.2,23779.2,False
2713,25966.1,46.73494,-121.86868,712,13.9,23784.1,True
2714,25975.7,46.73492,-121.86874,712,16.7,23788.9,True
2715,25985.3,46.73491,-121.86880,712,16.7,23793.8,True
2716,25994.8,46.73489,-121.86885,712,16.7,23798.6,False
2717,26004.4,46.73487,-121.86891,712,16.7,23803.5,True
2718,26014.0,46.73486,-121.86897,712,16.7,23808.3,True
2719,26023.5,46.73483,-121.86907,712,15.1,23816.3,True
2720,26033.1,46.73480,-121.86916,711,13.5,23824.3,True
2721,26042.7,46.73477,-121.86926,711,12.0,23832.2,True
2722,26052.3,46.73474,-121.86935,711,12.0,23840.2,True
2723,26061.8,46.73471,-121.86945,710,12.0,23848.1,False
2724,26071.4,46.73468,-121.86954,710,12.0,23856.1,True
2725,26081.0,46.73464,-121.86966,710,10.9,23866.2,True
2726,26090.5,46.73460,-121.86978,709,9.8,23876.3,True
2727,26100.1,46.73456,-121.86990,709,10.4,23886.5,True
2728,26109.7,46.73451,-121.86998,709,9.9,23894.2,True
2729,26119.3,46.73447,-121.87006,709,11.1,23902.0,True
2730,26128.8,46.73443,-121.87014,709,12.3,23909.7,True
2731,26138.4,46.73438,-121.87021,709,12.3,23917.5,True
2732,26148.0,46.73434,-121.87027,709,13.2,23923.3,True
2733,26157.5,46.73431,-121.87032,709,14.2,23929.2,True
2734,26167.1,46.73427,-121.87037,709,15.1,23935.1,True
2735,26176.7,46.73423,-121.87043,709,15.1,23940.9,True
2736,26186.3,46.73419,-121.87048,709,15.1,23946.8,True
2737,26195.8,46.73415,-121.87057,709,13.6,23955.7,True
2738,26205.4,46.73410,-121.87067,708,12.2,23964.5,True
2739,26215.0,46.73406,-121.87077,708,10.7,23973.3,True
2740,26224.5,46.73401,-121.87086,707,10.7,23982.1,True
2741,26234.1,46.73397,-121.87096,707,10.7,23991.0,True
2742,26243.7,46.73395,-121.87105,707,11.3,23998.5,True
2743,26253.3,46.73393,-121.87115,706,12.0,24006.0,True
2744,26262.8,46.73391,-121.87124,706,12.7,24013.5,True
2745,26272.4,46.73389,-121.87133,706,12.7,24021.0,True
2746,26282.0,46.73387,-121.87143,705,12.7,24028.5,True
2747,26291.5,46.73385,-121.87152,705,12.7,24036.0,True
2748,26301.1,46.73386,-121.87166,705,11.2,24046.4,True
2749,26310.7,46.73386,-121.87180,704,9.7,24056.9,True
2750,26320.2,46.73387,-121.87193,704,10.9,24067.4,True
2751,26329.8,46.73394,-121.87223,703,17.6,24091.3,True
2752,26339.4,46.73402,-121.87252,702,24.3,24115.2,True
2753,26349.0,46.73403,-121.87259,702,21.8,24120.6,False
2754,26358.5,46.73405,-121.87266,702,12.6,24126.0,True
2755,26368.1,46.73406,-121.87273,702,15.8,24131.4,True
2756,26377.7,46.73408,-121.87279,701,15.8,24136.8,True
2757,26387.2,46.73409,-121.87286,701,15.8,24142.2,True
2758,26396.8,46.73410,-121.87293,701,15.8,24147.6,True
2759,26406.4,46.73414,-121.87303,701,14.2,24156.2,False
2760,26416.0,46.73416,-121.87314,700,12.6,24164.8,False
2761,26425.5,46.73419,-121.87324,700,11.0,24173.4,False
2762,26435.1,46.73423,-121.87335,700,11.0,24182.1,False
2763,26444.7,46.73425,-121.87345,699,11.0,24190.7,False
2764,26454.2,46.73428,-121.87356,699,11.0,24199.3,False
2765,26463.8,46.73433,-121.87365,699,10.9,24208.1,False
2766,26473.4,46.73437,-121.87375,699,10.9,24216.8,False
2767,26483.0,46.73441,-121.87385,698,10.8,24225.6,False
2768,26492.5,46.73445,-121.87395,698,10.8,24234.4,False
2769,26502.1,46.73449,-121.87405,698,10.8,24243.1,False
2770,26511.7,46.73453,-121.87415,698,10.8,24251.9,False
2771,26521.2,46.73456,-121.87421,698,12.3,24257.7,False
2772,26530.8,46.73459,-121.87428,698,13.8,24263.5,False
2773,26540.4,46.73461,-121.87434,698,15.2,24269.2,False
2774,26550.0,46.73464,-121.87440,698,15.2,24275.0,False
2775,26559.5,46.73467,-121.87447,698,15.2,24280.8,False
2776,26569.1,46.73470,-121.87453,698,15.2,24286.6,False
2777,26578.7,46.73474,-121.87463,698,13.6,24295.6,False
2778,26588.2,46.73479,-121.87473,697,12.0,24304.7,False
2779,26597.8,46.73483,-121.87483,697,10.4,24313.7,False
2780,26607.4,46.73488,-121.87492,697,10.4,24322.7,False
2781,26617.0,46.73493,-121.87502,696,10.4,24331.7,False
2782,26626.5,46.73497,-121.87512,696,10.4,24340.8,False
2783,26636.1,46.73503,-121.87521,696,10.3,24350.0,False
2784,26645.7,46.73508,-121.87530,696,10.2,24359.1,False
2785,26655.2,46.73513,-121.87540,696,10.2,24368.3,False
2786,26664.8,46.73518,-121.87549,696,10.2,24377.5,False
2787,26674.4,46.73524,-121.87558,696,10.2,24386.7,True
2788,26683.9,46.73529,-121.87568,696,10.2,24395.9,True
2789,26693.5,46.73535,-121.87576,696,10.1,24405.1,True
2790,26703.1,46.73541,-121.87585,696,10.1,24414.4,True
2791,26712.7,46.73547,-121.87593,696,10.1,24423.6,False
2792,26722.2,46.73553,-121.87601,696,10.1,24432.9,True
2793,26731.8,46.73558,-121.87607,696,11.0,24440.1,True
2794,26741.4,46.73563,-121.87613,696,12.0,24447.4,True
2795,26750.9,46.73568,-121.87619,695,13.0,24454.6,False
2796,26760.5,46.73573,-121.87625,695,13.0,24461.9,True
2797,26770.1,46.73579,-121.87631,695,13.0,24469.2,True
2798,26779.7,46.73585,-121.87637,695,12.2,24478.0,True
2799,26789.2,46.73592,-121.87643,695,11.4,24486.9,True
2800,26798.8,46.73599,-121.87649,694,10.6,24495.8,True
2801,26808.4,46.73606,-121.87656,694,10.6,24504.7,True
2802,26817.9,46.73612,-121.87662,694,10.6,24513.6,True
2803,26827.5,46.73619,-121.87668,694,10.6,24522.5,True
2804,26837.1,46.73626,-121.87674,694,10.5,24531.6,True
2805,26846.7,46.73633,-121.87680,694,10.4,24540.7,True
2806,26856.2,46.73641,-121.87686,694,10.3,24549.8,True
2807,26865.8,46.73648,-121.87691,693,10.3,24559.0,False
2808,26875.4,46.73655,-121.87697,693,10.3,24568.1,False
2809,26884.9,46.73662,-121.87703,693,10.3,24577.2,True
2810,26894.5,46.73673,-121.87712,693,11.0,24590.5,True
2811,26904.1,46.73683,-121.87720,692,13.1,24603.9,True
2812,26913.7,46.73694,-121.87729,692,15.3,24617.3,True
2813,26923.2,46.73704,-121.87737,692,15.3,24630.6,True
2814,26932.8,46.73711,-121.87743,692,12.9,24639.4,False
2815,26942.4,46.73718,-121.87748,692,10.6,24648.1,False
2816,26951.9,46.73725,-121.87753,691,10.8,24656.8,True
2817,26961.5,46.73732,-121.87759,691,10.8,24665.5,True
2818,26971.1,46.73743,-121.87767,691,10.7,24679.0,True
2819,26980.6,46.73753,-121.87775,690,13.1,24692.5,False
2820,26990.2,46.73764,-121.87783,690,15.4,24706.0,True
2821,26999.8,46.73775,-121.87791,690,15.4,24719.4,True
2822,27009.4,46.73781,-121.87795,690,12.1,24726.3,False
2823,27018.9,46.73786,-121.87798,690,10.4,24733.1,True
2824,27028.5,46.73792,-121.87802,689,13.7,24739.9,True
2825,27038.1,46.73798,-121.87805,689,13.7,24746.7,True
2826,27047.6,46.73803,-121.87808,689,13.7,24753.5,True
2827,27057.2,46.73812,-121.87813,689,12.2,24763.4,True
2828,27066.8,46.73820,-121.87817,689,10.6,24773.3,True
2829,27076.4,46.73829,-121.87821,688,10.1,24783.2,True
2830,27085.9,46.73837,-121.87825,688,10.1,24793.1,True
2831,27095.5,46.73846,-121.87829,688,10.1,24803.0,True
2832,27105.1,46.73854,-121.87837,688,10.8,24814.3,True
2833,27114.6,46.73863,-121.87844,687,11.5,24825.6,False
2834,27124.2,46.73872,-121.87852,687,12.2,24836.9,True
2835,27133.8,46.73875,-121.87858,687,9.7,24843.3,True
2836,27143.4,46.73879,-121.87865,687,11.9,24849.7,True
2837,27152.9,46.73882,-121.87872,687,14.3,24856.1,True
2838,27162.5,46.73886,-121.87879,687,14.3,24862.5,True
2839,27172.1,46.73889,-121.87885,687,14.3,24868.9,True
2840,27181.6,46.73895,-121.87905,687,9.8,24885.3,True
2841,27191.2,46.73900,-121.87925,686,14.8,24901.7,True
2842,27200.8,46.73905,-121.87945,686,19.8,24918.1,True
2843,27210.4,46.73908,-121.87954,686,15.0,24924.8,True
2844,27219.9,46.73910,-121.87962,686,10.2,24931.6,True
2845,27229.5,46.73912,-121.87970,686,13.8,24938.3,True
2846,27239.1,46.73915,-121.87978,686,13.8,24945.1,True
2847,27248.6,46.73917,-121.87986,686,13.8,24951.9,True
2848,27258.2,46.73921,-121.88001,686,11.1,24964.0,False
2849,27267.8,46.73926,-121.88015,686,10.7,24976.2,False
2850,27277.3,46.73930,-121.88030,685,13.4,24988.3,False
2851,27286.9,46.73935,-121.88045,685,13.4,25000.5,True
2852,27296.5,46.73940,-121.88057,685,12.8,25011.3,True
2853,27306.1,46.73944,-121.88069,684,12.1,25022.1,True
2854,27315.6,46.73949,-121.88082,684,11.4,25032.9,True
2855,27325.2,46.73952,-121.88087,684,10.5,25038.1,True
2856,27334.8,46.73954,-121.88093,684,13.3,25043.4,True
2857,27344.3,46.73957,-121.88099,684,16.1,25048.6,True
2858,27353.9,46.73960,-121.88104,683,16.1,25053.9,True
2859,27363.5,46.73963,-121.88110,683,16.1,25059.1,True
2860,27373.1,46.73966,-121.88115,683,16.1,25064.4,True
2861,27382.6,46.73971,-121.88123,683,14.7,25072.3,True
2862,27392.2,46.73975,-121.88131,683,13.3,25080.3,True
2863,27401.8,46.73980,-121.88138,683,12.0,25088.2,True
2864,27411.3,46.73985,-121.88146,683,12.0,25096.2,True
2865,27420.9,46.73989,-121.88151,683,13.3,25101.5,True
2866,27430.5,46.73992,-121.88155,682,14.6,25106.9,True
2867,27440.1,46.73996,-121.88160,682,15.9,25112.2,True
2868,27449.6,46.73999,-121.88165,682,15.9,25117.5,True
2869,27459.2,46.74003,-121.88169,681,15.9,25122.8,True
2870,27468.8,46.74006,-121.88174,681,15.9,25128.2,True
2871,27478.3,46.74010,-121.88184,681,14.4,25136.5,True
2872,27487.9,46.74014,-121.88193,681,12.9,25144.8,True
2873,27497.5,46.74018,-121.88202,681,11.4,25153.2,True
2874,27507.1,46.74022,-121.88211,681,11.4,25161.5,True
2875,27516.6,46.74026,-121.88221,681,11.4,25169.8,True
2876,27526.2,46.74030,-121.88230,681,11.4,25178.2,True
2877,27535.8,46.74034,-121.88252,680,12.3,25195.7,True
2878,27545.3,46.74038,-121.88275,680,16.9,25213.2,True
2879,27554.9,46.74039,-121.88286,680,17.1,25221.8,False
2880,27564.5,46.74040,-121.88297,680,12.6,25230.4,True
2881,27574.1,46.74041,-121.88308,679,11.0,25239.0,True
2882,27583.6,46.74042,-121.88320,679,11.0,25247.6,True
2883,27593.2,46.74042,-121.88323,679,14.1,25250.0,False
2884,27602.8,46.74042,-121.88326,679,17.2,25252.5,False
2885,27612.3,46.74043,-121.88329,679,20.3,25254.9,False
2886,27621.9,46.74043,-121.88332,679,20.3,25257.3,False
2887,27631.5,46.74043,-121.88335,679,20.3,25259.7,False
2888,27641.0,46.74043,-121.88338,679,20.3,25262.2,False
2889,27650.6,46.74044,-121.88342,679,20.3,25264.6,False
2890,27660.2,46.74044,-121.88345,679,20.3,25267.0,False
2891,27669.8,46.74044,-121.88348,679,20.3,25269.4,False
2892,27679.3,46.74044,-121.88351,679,20.3,25271.8,True
2893,27688.9,46.74045,-121.88354,679,20.3,25274.3,True
2894,27698.5,46.74045,-121.88357,679,20.3,25276.7,True
2895,27708.0,46.74045,-121.88361,679,20.3,25279.1,True
2896,27717.6,46.74045,-121.88364,679,20.3,25281.5,True
2897,27727.2,46.74047,-121.88380,679,15.3,25294.0,True
2898,27736.8,46.74048,-121.88396,678,10.2,25306.5,True
2899,27746.3,46.74049,-121.88413,678,14.0,25319.0,True
2900,27755.9,46.74050,-121.88429,678,14.0,25331.5,True
2901,27765.5,46.74051,-121.88440,678,11.9,25339.9,True
2902,27775.0,46.74052,-121.88451,678,9.9,25348.4,True
2903,27784.6,46.74053,-121.88462,677,11.3,25356.8,False
2904,27794.2,46.74054,-121.88473,677,11.3,25365.2,True
2905,27803.8,46.74055,-121.88481,677,12.2,25371.8,True
2906,27813.3,46.74056,-121.88490,677,13.1,25378.5,True
2907,27822.9,46.74058,-121.88498,676,14.0,25385.1,True
2908,27832.5,46.74059,-121.88507,676,14.0,25391.8,True
2909,27842.0,46.74060,-121.88515,676,14.0,25398.4,True
2910,27851.6,46.74064,-121.88529,676,11.7,25409.5,True
2911,27861.2,46.74067,-121.88543,675,9.6,25420.6,False
2912,27870.8,46.74071,-121.88556,675,11.8,25431.7,True
2913,27880.3,46.74078,-121.88573,674,14.0,25447.0,False
2914,27889.9,46.74086,-121.88590,674,16.1,25462.4,False
2915,27899.5,46.74093,-121.88607,673,18.3,25477.8,True
2916,27909.0,46.74098,-121.88614,673,14.0,25484.7,True
2917,27918.6,46.74102,-121.88621,673,9.8,25491.6,False
2918,27928.2,46.74106,-121.88627,673,13.6,25498.5,True
2919,27937.7,46.74110,-121.88634,673,13.6,25505.4,True
2920,27947.3,46.74115,-121.88639,673,13.6,25512.2,True
2921,27956.9,46.74120,-121.88644,672,13.7,25518.9,True
2922,27966.5,46.74125,-121.88649,672,13.8,25525.7,True
2923,27976.0,46.74130,-121.88654,672,13.8,25532.5,True
2924,27985.6,46.74142,-121.88662,672,10.0,25546.7,True
2925,27995.2,46.74154,-121.88669,671,12.9,25561.0,True
2926,28004.7,46.74165,-121.88677,671,16.6,25575.3,True
2927,28014.3,46.74187,-121.88701,671,24.8,25605.8,True
2928,28023.9,46.74189,-121.88708,671,20.6,25611.7,False
2929,28033.5,46.74192,-121.88715,671,16.4,25617.6,False
2930,28043.0,46.74194,-121.88722,670,15.1,25623.5,False
2931,28052.6,46.74196,-121.88729,670,15.1,25629.4,False
2932,28062.2,46.74198,-121.88736,670,15.1,25635.3,False
2933,28071.7,46.74198,-121.88744,670,14.9,25641.5,False
2934,28081.3,46.74197,-121.88752,670,14.8,25647.7,False
2935,28090.9,46.74197,-121.88761,670,14.6,25654.0,False
2936,28100.5,46.74196,-121.88769,670,14.5,25660.2,False
2937,28110.0,46.74195,-121.88777,670,14.5,25666.5,False
2938,28119.6,46.74193,-121.88788,670,13.5,25674.9,False
2939,28129.2,46.74191,-121.88800,670,11.7,25684.7,False
2940,28138.7,46.74188,-121.88812,670,9.9,25694.4,False
2941,28148.3,46.74185,-121.88824,669,9.9,25704.2,False
2942,28157.9,46.74182,-121.88836,669,9.9,25714.0,False
2943,28167.5,46.74179,-121.88847,669,9.9,25722.6,False
2944,28177.0,46.74177,-121.88855,669,11.4,25729.3,False
2945,28186.6,46.74174,-121.88863,669,12.9,25736.0,False
2946,28196.2,46.74172,-121.88871,669,13.9,25742.7,False
2947,28205.7,46.74169,-121.88879,669,13.9,25749.4,False
2948,28215.3,46.74167,-121.88887,669,13.8,25756.2,False
2949,28224.9,46.74163,-121.88894,669,13.7,25763.2,True
2950,28234.5,46.74160,-121.88902,669,13.5,25770.2,True
2951,28244.0,46.74156,-121.88910,670,13.4,25777.2,True
2952,28253.6,46.74153,-121.88917,670,13.4,25784.3,True
2953,28263.2,46.74149,-121.88925,670,13.4,25791.3,True
2954,28272.7,46.74142,-121.88940,670,9.8,25805.6,True
2955,28282.3,46.74134,-121.88955,670,13.0,25819.9,True
2956,28291.9,46.74127,-121.88970,669,16.6,25834.2,True
2957,28301.4,46.74119,-121.88985,669,16.6,25848.5,True
2958,28311.0,46.74118,-121.88993,669,12.3,25854.1,True
2959,28320.6,46.74117,-121.89000,669,11.2,25859.7,True
2960,28330.2,46.74116,-121.89007,669,15.5,25865.3,True
2961,28339.7,46.74114,-121.89014,669,15.5,25870.9,True
2962,28349.3,46.74113,-121.89021,669,15.5,25876.5,False
2963,28358.9,46.74112,-121.89028,669,15.5,25882.0,False
2964,28368.4,46.74111,-121.89036,669,15.5,25887.6,True
2965,28378.0,46.74111,-121.89049,669,13.1,25898.1,False
2966,28387.6,46.74111,-121.89063,669,10.7,25908.5,False
2967,28397.2,46.74110,-121.89077,668,10.8,25918.9,True
2968,28406.7,46.74110,-121.89090,668,10.8,25929.3,True
2969,28416.3,46.74110,-121.89104,668,10.8,25939.7,True
2970,28425.9,46.74110,-121.89118,668,10.8,25950.1,True
2971,28435.4,46.74109,-121.89132,668,11.1,25961.1,True
2972,28445.0,46.74108,-121.89146,668,11.4,25972.0,True
2973,28454.6,46.74107,-121.89161,668,11.7,25983.0,True
2974,28464.2,46.74106,-121.89175,667,11.7,25994.0,True
2975,28473.7,46.74106,-121.89189,667,11.7,26005.0,True
2976,28483.3,46.74105,-121.89204,667,11.7,26015.9,True
2977,28492.9,46.74103,-121.89218,667,11.8,26027.1,True
2978,28502.4,46.74102,-121.89233,667,11.9,26038.3,True
2979,28512.0,46.74101,-121.89247,667,12.0,26049.4,True
2980,28521.6,46.74099,-121.89262,667,12.0,26060.6,True
2981,28531.2,46.74098,-121.89269,667,10.0,26066.2,True
2982,28540.7,46.74098,-121.89276,667,12.8,26071.8,True
